"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","significant"
5.36827132515773,2.69280174591578,0.25498245778602,10.5607333512157,4.53107961571907e-26,3.6108086450228e-25,"CACNG5",TRUE
4445.96642628452,2.38254544201967,0.176241691810058,13.5186255734961,1.21423154540011e-41,1.78983037908022e-40,"CACNG4",TRUE
767.436633538884,2.88329513355587,0.0997400363412078,28.9081018949321,9.44393939954068e-184,5.22564646774584e-181,"WDR62",TRUE
340.629541301071,3.16583352992096,0.215264054015583,14.7067449063827,5.83472952443749e-49,1.12222337912087e-47,"TUBA3D",TRUE
112.748989471475,2.529148924937,0.231177376129249,10.9402960068332,7.39580424303903e-28,6.37258756497433e-27,"PAX2",TRUE
1731.81160879312,2.80055760596853,0.105383261019263,26.5749757492948,1.32160779123715e-155,3.43618025721658e-153,"SPAG5",TRUE
13505.8166837612,1.91019706024576,0.0957280519882125,19.9544127408022,1.37225688705051e-88,8.68425326174485e-87,"TPD52",TRUE
3695.56129724485,-3.66299510056094,0.120239137046124,-30.4642497488633,7.75767568139734e-204,7.60957460020703e-201,"ACACB",TRUE
8643.07041165951,-2.18158209151432,0.0856746388507728,-25.4635691585952,4.99488633511508e-143,1.02170281622544e-140,"MCAM",TRUE
2290.35366174261,1.53904682953423,0.0894199789320751,17.2114425424246,2.17934740258512e-66,7.09891576570367e-65,"STXBP2",TRUE
1.74962079281384,-1.98842899119911,0.268401654503013,-7.40840809972276,1.27824442960117e-13,5.46390309810701e-13,"NMRK2",TRUE
5.88790798971167,2.43899574152196,0.350016373990095,6.96823326782702,3.20945767513114e-12,1.26260316524164e-11,"ACTL6B",TRUE
1330.40033779316,3.21563045001234,0.103714765692566,31.0045578229834,4.67948735482181e-211,5.61018539539192e-208,"UBE2T",TRUE
3749.53484495588,-2.10088487689502,0.0748091176571851,-28.0832730379523,1.56812302234217e-173,6.50771054272001e-171,"PPP1R12B",TRUE
244.320033516524,-2.52357372864745,0.151150518374278,-16.695766285092,1.4070108309021e-62,4.0403584472212e-61,"PAK3",TRUE
354.991005237855,2.46544647577783,0.296183322174881,8.32405571547378,8.50036208342889e-17,4.31923272334343e-16,"SPAG6",TRUE
109.552649922554,2.59429242565612,0.231923421438501,11.1859872089031,4.77560833214773e-29,4.33561749296374e-28,"ACTN2",TRUE
110.196951468835,-2.89247833681723,0.100304786646756,-28.8368923708864,7.3982638065421e-183,3.99136332362947e-180,"NAALAD2",TRUE
120.64282986457,2.30871366995248,0.191940444305684,12.0282813677123,2.52359242479959e-33,2.74422396206476e-32,"SMC1B",TRUE
827.421930608388,1.92757140059278,0.172001637408598,11.2067037827886,3.78009656496557e-29,3.44559593968139e-28,"LAMP3",TRUE
2218.67653780943,1.62982008174262,0.113729658823688,14.3306512883266,1.40793999879577e-46,2.4752216027709e-45,"FAP",TRUE
206.564981837997,-2.62774077485561,0.14543914924381,-18.0676302668035,5.73235539073004e-73,2.30361693355594e-71,"ADCYAP1R1",TRUE
1718.48219709545,-2.21655802006899,0.127523978679426,-17.3814998796505,1.13934256819062e-67,3.85074590783924e-66,"ITM2A",TRUE
225.320773832356,-1.7024801787991,0.216650967805937,-7.85817019900914,3.89785442415756e-15,1.81950461763617e-14,"BRINP1",TRUE
466.917890670259,-1.69615469754969,0.113430845693955,-14.9532050755052,1.48429995181891e-50,2.99917537081012e-49,"RUNX1T1",TRUE
